trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
13	35	388	17	139	0.673076923076923	0.201149425287356	0.269430051813471	0.714573577408827	gbm.id2.cv3
13	40	384	21	134	0.655737704918033	0.229885057471264	0.267702936096718	0.706839789981554	gbm.id3.cv3
13	33	388	17	141	0.66	0.189655172413793	0.272884283246978	0.710969206754648	gbm.id4.cv3
13	33	390	15	141	0.6875	0.189655172413793	0.269430051813471	0.711494252873564	gbm.id1.cv3.top5
13	33	389	16	141	0.673469387755102	0.189655172413793	0.271157167530225	0.71279977295303	gbm.id2.cv3.top5
13	39	385	20	135	0.661016949152542	0.224137931034483	0.267702936096718	0.715708812260537	gbm.id3.cv3.top5
13	38	386	19	136	0.666666666666667	0.218390804597701	0.267702936096718	0.714147864339438	gbm.id4.cv3.top5
14	29	387	14	149	0.674418604651163	0.162921348314607	0.281519861830743	0.742035361035611	gbm.id1.cv3
14	40	380	21	138	0.655737704918033	0.224719101123595	0.274611398963731	0.744417047269465	gbm.id2.cv3
14	40	380	21	138	0.655737704918033	0.224719101123595	0.274611398963731	0.743212194233515	gbm.id3.cv3
14	35	383	18	143	0.660377358490566	0.196629213483146	0.278065630397237	0.740942587351843	gbm.id4.cv3
14	27	389	12	151	0.692307692307692	0.151685393258427	0.281519861830743	0.744094819131944	gbm.id1.cv3.top5
14	35	385	16	143	0.686274509803922	0.196629213483146	0.274611398963731	0.740438230267028	gbm.id2.cv3.top5
14	36	382	19	142	0.654545454545455	0.202247191011236	0.278065630397237	0.742721847067722	gbm.id3.cv3.top5
14	42	376	25	136	0.626865671641791	0.235955056179775	0.278065630397237	0.736781641402111	gbm.id4.cv3.top5
15	33	383	29	134	0.532258064516129	0.197604790419162	0.281519861830743	0.709595372362071	gbm.id1.cv3
15	35	381	31	132	0.53030303030303	0.209580838323353	0.281519861830743	0.705351433056219	gbm.id2.cv3
15	34	385	27	133	0.557377049180328	0.203592814371257	0.276338514680484	0.709915121213881	gbm.id3.cv3
15	36	384	28	131	0.5625	0.215568862275449	0.274611398963731	0.703505610138946	gbm.id4.cv3
15	33	384	28	134	0.540983606557377	0.197604790419162	0.27979274611399	0.711746410092437	gbm.id1.cv3.top5
15	32	383	29	135	0.524590163934426	0.191616766467066	0.283246977547496	0.707110051741179	gbm.id2.cv3.top5
15	34	383	29	133	0.53968253968254	0.203592814371257	0.27979274611399	0.70645601999884	gbm.id3.cv3.top5
15	40	380	32	127	0.555555555555556	0.239520958083832	0.274611398963731	0.699363409104123	gbm.id4.cv3.top5
16	49	391	33	106	0.597560975609756	0.316129032258064	0.24006908462867	0.71019476567255	gbm.id1.cv3
16	44	389	35	111	0.556962025316456	0.283870967741935	0.252158894645941	0.708870967741934	gbm.id2.cv3
16	52	385	39	103	0.571428571428571	0.335483870967742	0.245250431778929	0.707608034083991	gbm.id3.cv3
16	33	400	24	122	0.578947368421053	0.212903225806452	0.252158894645941	0.70905356055995	gbm.id4.cv3
16	50	390	34	105	0.595238095238095	0.32258064516129	0.24006908462867	0.708870967741934	gbm.id1.cv3.top5
16	52	388	36	103	0.590909090909091	0.335483870967742	0.24006908462867	0.706923311016433	gbm.id2.cv3.top5
16	46	391	33	109	0.582278481012658	0.296774193548387	0.245250431778929	0.7084601339014	gbm.id3.cv3.top5
16	47	387	37	108	0.55952380952381	0.303225806451613	0.250431778929188	0.709768715763846	gbm.id4.cv3.top5
17	33	394	19	133	0.634615384615385	0.198795180722892	0.262521588946459	0.694273461886286	gbm.id1.cv3
17	26	391	22	140	0.541666666666667	0.156626506024096	0.27979274611399	0.691998016278188	gbm.id2.cv3
17	34	387	26	132	0.566666666666667	0.204819277108434	0.272884283246978	0.682721199568249	gbm.id3.cv3
17	32	387	26	134	0.551724137931034	0.192771084337349	0.276338514680484	0.688657778815018	gbm.id4.cv3
17	27	393	20	139	0.574468085106383	0.162650602409639	0.274611398963731	0.691122844890457	gbm.id1.cv3.top5
17	36	385	28	130	0.5625	0.216867469879518	0.272884283246978	0.687228332215061	gbm.id2.cv3.top5
17	33	386	27	133	0.55	0.198795180722892	0.276338514680484	0.689985122086408	gbm.id3.cv3.top5
17	28	389	24	138	0.538461538461538	0.168674698795181	0.27979274611399	0.691414568686368	gbm.id4.cv3.top5
18	35	380	24	140	0.593220338983051	0.2	0.283246977547496	0.738727015558699	gbm.id1.cv3
18	37	382	22	138	0.627118644067797	0.211428571428571	0.276338514680484	0.740820367751062	gbm.id2.cv3
18	24	389	15	151	0.615384615384615	0.137142857142857	0.286701208981002	0.737312588401696	gbm.id3.cv3
18	43	376	28	132	0.605633802816901	0.245714285714286	0.276338514680484	0.739165487977369	gbm.id4.cv3
18	32	385	19	143	0.627450980392157	0.182857142857143	0.27979274611399	0.732545968882603	gbm.id1.cv3.top5
18	27	386	18	148	0.6	0.154285714285714	0.286701208981002	0.73991513437058	gbm.id2.cv3.top5
18	38	379	25	137	0.603174603174603	0.217142857142857	0.27979274611399	0.742899575671853	gbm.id3.cv3.top5
18	38	380	24	137	0.612903225806452	0.217142857142857	0.278065630397237	0.738769448373409	gbm.id4.cv3.top5
19	22	395	11	151	0.666666666666667	0.127167630057803	0.27979274611399	0.733185739912867	gbm.id1.cv3
19	52	376	30	121	0.634146341463415	0.300578034682081	0.260794473229706	0.733249807796349	gbm.id2.cv3
19	45	383	23	128	0.661764705882353	0.260115606936416	0.260794473229706	0.737777271562401	gbm.id3.cv3
19	44	384	22	129	0.666666666666667	0.254335260115607	0.260794473229706	0.737122355420142	gbm.id4.cv3
19	41	380	26	132	0.611940298507463	0.236994219653179	0.272884283246978	0.730758278994275	gbm.id1.cv3.top5
19	48	377	29	125	0.623376623376623	0.277456647398844	0.265975820379965	0.730316922463622	gbm.id2.cv3.top5
19	48	374	32	125	0.6	0.277456647398844	0.271157167530225	0.733078960107064	gbm.id3.cv3.top5
19	49	383	23	124	0.680555555555556	0.283236994219653	0.253886010362694	0.738816595005552	gbm.id4.cv3.top5
20	30	386	21	142	0.588235294117647	0.174418604651163	0.281519861830743	0.722801554196904	gbm.id1.cv3
20	37	385	22	135	0.627118644067797	0.215116279069767	0.271157167530225	0.727515570538826	gbm.id2.cv3
20	29	387	20	143	0.591836734693878	0.168604651162791	0.281519861830743	0.733243814639164	gbm.id3.cv3
20	36	385	22	136	0.620689655172414	0.209302325581395	0.272884283246978	0.727786983600937	gbm.id4.cv3
20	30	385	22	142	0.576923076923077	0.174418604651163	0.283246977547496	0.729444031769614	gbm.id1.cv3.top5
20	33	384	23	139	0.589285714285714	0.191860465116279	0.27979274611399	0.729401177075595	gbm.id2.cv3.top5
20	37	384	23	135	0.616666666666667	0.215116279069767	0.272884283246978	0.732572424432891	gbm.id3.cv3.top5
20	33	386	21	139	0.611111111111111	0.191860465116279	0.276338514680484	0.736157933832355	gbm.id4.cv3.top5
21	39	389	26	125	0.6	0.23780487804878	0.260794473229706	0.718351454598883	gbm.id1.cv3
21	35	391	24	129	0.593220338983051	0.213414634146341	0.264248704663212	0.721422274463708	gbm.id2.cv3
21	43	384	31	121	0.581081081081081	0.26219512195122	0.262521588946459	0.729062591830737	gbm.id3.cv3
21	32	392	23	132	0.581818181818182	0.195121951219512	0.267702936096718	0.724081692624155	gbm.id4.cv3
21	37	391	24	127	0.60655737704918	0.225609756097561	0.260794473229706	0.719027328827504	gbm.id1.cv3.top5
21	38	390	25	126	0.603174603174603	0.231707317073171	0.260794473229706	0.720819864825154	gbm.id2.cv3.top5
21	38	388	27	126	0.584615384615385	0.231707317073171	0.264248704663212	0.72272994416691	gbm.id3.cv3.top5
21	38	390	25	126	0.603174603174603	0.231707317073171	0.260794473229706	0.72724066999706	gbm.id4.cv3.top5
22	44	395	28	112	0.611111111111111	0.282051282051282	0.241796200345423	0.719494453537007	gbm.id1.cv3
22	46	396	27	110	0.63013698630137	0.294871794871795	0.236614853195164	0.722328302115537	gbm.id2.cv3
22	41	394	29	115	0.585714285714286	0.262820512820513	0.248704663212435	0.717600169727829	gbm.id3.cv3
22	48	388	35	108	0.578313253012048	0.307692307692308	0.246977547495682	0.719661150512216	gbm.id4.cv3
22	44	403	20	112	0.6875	0.282051282051282	0.227979274611399	0.718342728981026	gbm.id1.cv3.top5
22	46	391	32	110	0.58974358974359	0.294871794871795	0.245250431778929	0.720479481117778	gbm.id2.cv3.top5
22	47	390	33	109	0.5875	0.301282051282051	0.245250431778929	0.718039643571558	gbm.id3.cv3.top5
22	43	388	35	113	0.551282051282051	0.275641025641026	0.255613126079447	0.715963508516699	gbm.id4.cv3.top5
23	40	387	28	124	0.588235294117647	0.24390243902439	0.262521588946459	0.705495151337055	gbm.id1.cv3
23	42	386	29	122	0.591549295774648	0.25609756097561	0.260794473229706	0.710608286805759	gbm.id2.cv3
23	39	381	34	125	0.534246575342466	0.23780487804878	0.274611398963731	0.709888333823097	gbm.id3.cv3
23	34	385	30	130	0.53125	0.207317073170732	0.276338514680484	0.708933294152219	gbm.id4.cv3
23	40	385	30	124	0.571428571428571	0.24390243902439	0.265975820379965	0.705994710549516	gbm.id1.cv3.top5
23	35	387	28	129	0.555555555555556	0.213414634146341	0.271157167530225	0.705113135468705	gbm.id2.cv3.top5
23	42	386	29	122	0.591549295774648	0.25609756097561	0.260794473229706	0.71625036732295	gbm.id3.cv3.top5
23	38	389	26	126	0.59375	0.231707317073171	0.262521588946459	0.70818395533353	gbm.id4.cv3.top5
24	31	400	16	132	0.659574468085106	0.190184049079755	0.255613126079447	0.739308046248232	gbm.id1.cv3
24	39	393	23	124	0.629032258064516	0.239263803680982	0.253886010362694	0.737818546484191	gbm.id2.cv3
24	39	391	25	124	0.609375	0.239263803680982	0.2573402417962	0.735222982538931	gbm.id3.cv3
24	40	390	26	123	0.606060606060606	0.245398773006135	0.2573402417962	0.738025011798017	gbm.id4.cv3
24	33	398	18	130	0.647058823529412	0.202453987730061	0.255613126079447	0.744322203869752	gbm.id1.cv3.top5
24	46	388	28	117	0.621621621621622	0.282208588957055	0.250431778929188	0.738025011798018	gbm.id2.cv3.top5
24	48	386	30	115	0.615384615384615	0.294478527607362	0.250431778929188	0.742065832940065	gbm.id3.cv3.top5
24	41	391	25	122	0.621212121212121	0.251533742331288	0.253886010362694	0.735267225106183	gbm.id4.cv3.top5
25	24	399	13	143	0.648648648648649	0.143712574850299	0.269430051813471	0.733503866054299	gbm.id1.cv3
25	35	395	17	132	0.673076923076923	0.209580838323353	0.2573402417962	0.730437183884658	gbm.id2.cv3
25	38	393	19	129	0.666666666666667	0.227544910179641	0.255613126079447	0.731076681588281	gbm.id3.cv3
25	41	395	17	126	0.706896551724138	0.245508982035928	0.246977547495682	0.729041916167664	gbm.id4.cv3
25	26	399	13	141	0.666666666666667	0.155688622754491	0.265975820379965	0.732050462182431	gbm.id1.cv3.top5
25	24	401	11	143	0.685714285714286	0.143712574850299	0.265975820379965	0.732980640660426	gbm.id2.cv3.top5
25	33	397	15	134	0.6875	0.197604790419162	0.2573402417962	0.735843846288005	gbm.id3.cv3.top5
25	36	391	21	131	0.631578947368421	0.215568862275449	0.262521588946459	0.729841288297192	gbm.id4.cv3.top5
26	46	393	28	112	0.621621621621622	0.291139240506329	0.241796200345423	0.723819116630085	gbm.id1.cv3
26	45	393	28	113	0.616438356164384	0.284810126582278	0.243523316062176	0.729907694157975	gbm.id2.cv3
26	50	385	36	108	0.581395348837209	0.316455696202532	0.248704663212435	0.728659911602876	gbm.id3.cv3
26	53	381	40	105	0.56989247311828	0.335443037974684	0.250431778929188	0.731020174990228	gbm.id4.cv3
26	50	390	31	108	0.617283950617284	0.316455696202532	0.24006908462867	0.723608647283441	gbm.id1.cv3.top5
26	42	391	30	116	0.583333333333333	0.265822784810127	0.252158894645941	0.727893201840102	gbm.id2.cv3.top5
26	49	386	35	109	0.583333333333333	0.310126582278481	0.248704663212435	0.73459815388316	gbm.id3.cv3.top5
26	51	382	39	107	0.566666666666667	0.322784810126582	0.252158894645941	0.733169969030939	gbm.id4.cv3.top5
27	39	384	22	134	0.639344262295082	0.225433526011561	0.269430051813471	0.688373814744155	gbm.id1.cv3
27	41	381	25	132	0.621212121212121	0.236994219653179	0.271157167530225	0.692274836982829	gbm.id2.cv3
27	39	383	23	134	0.629032258064516	0.225433526011561	0.271157167530225	0.694538568865856	gbm.id3.cv3
27	45	381	25	128	0.642857142857143	0.260115606936416	0.264248704663212	0.692901278510208	gbm.id4.cv3
27	42	381	25	131	0.626865671641791	0.242774566473988	0.269430051813471	0.687206355534042	gbm.id1.cv3.top5
27	34	383	23	139	0.596491228070175	0.196531791907514	0.27979274611399	0.69260229505396	gbm.id2.cv3.top5
27	45	379	27	128	0.625	0.260115606936416	0.267702936096718	0.693627381189668	gbm.id3.cv3.top5
27	45	380	26	128	0.633802816901408	0.260115606936416	0.265975820379965	0.696489079985193	gbm.id4.cv3.top5
28	36	388	22	133	0.620689655172414	0.21301775147929	0.267702936096718	0.715730985712225	gbm.id1.cv3
28	49	377	33	120	0.597560975609756	0.289940828402367	0.264248704663212	0.709236542069564	gbm.id2.cv3
28	43	382	28	126	0.605633802816901	0.254437869822485	0.265975820379965	0.712079665175349	gbm.id3.cv3
28	40	381	29	129	0.579710144927536	0.236686390532544	0.272884283246978	0.709929282724781	gbm.id4.cv3
28	36	383	27	133	0.571428571428571	0.21301775147929	0.276338514680484	0.712570356472797	gbm.id1.cv3.top5
28	39	383	27	130	0.590909090909091	0.230769230769231	0.271157167530225	0.715384615384616	gbm.id2.cv3.top5
28	44	380	30	125	0.594594594594595	0.260355029585799	0.267702936096718	0.71285899841247	gbm.id3.cv3.top5
28	45	379	31	124	0.592105263157895	0.266272189349112	0.267702936096718	0.708385048347525	gbm.id4.cv3.top5
29	31	393	24	131	0.563636363636364	0.191358024691358	0.267702936096718	0.734775142848685	gbm.id1.cv3
29	33	391	26	129	0.559322033898305	0.203703703703704	0.267702936096718	0.739008792965627	gbm.id2.cv3
29	26	401	16	136	0.619047619047619	0.160493827160494	0.262521588946459	0.741392071527963	gbm.id3.cv3
29	42	390	27	120	0.608695652173913	0.259259259259259	0.253886010362694	0.739393670248986	gbm.id4.cv3
29	38	388	29	124	0.567164179104478	0.234567901234568	0.264248704663212	0.731237232436273	gbm.id1.cv3.top5
29	39	388	29	123	0.573529411764706	0.240740740740741	0.262521588946459	0.739230837552182	gbm.id2.cv3.top5
29	38	394	23	124	0.622950819672131	0.234567901234568	0.253886010362694	0.743642123338365	gbm.id3.cv3.top5
29	42	386	31	120	0.575342465753425	0.259259259259259	0.260794473229706	0.73946768511117	gbm.id4.cv3.top5
30	40	370	23	146	0.634920634920635	0.21505376344086	0.291882556131261	0.68300090289748	gbm.id1.cv3
30	38	372	21	148	0.644067796610169	0.204301075268817	0.291882556131261	0.679854441981996	gbm.id2.cv3
30	39	368	25	147	0.609375	0.209677419354839	0.29706390328152	0.681331910585789	gbm.id3.cv3
30	38	365	28	148	0.575757575757576	0.204301075268817	0.303972366148532	0.68490245971162	gbm.id4.cv3
30	41	372	21	145	0.661290322580645	0.220430107526882	0.286701208981002	0.681496073763989	gbm.id1.cv3.top5
30	39	368	25	147	0.609375	0.209677419354839	0.29706390328152	0.685422309775917	gbm.id2.cv3.top5
30	40	368	25	146	0.615384615384615	0.21505376344086	0.295336787564767	0.686448329639662	gbm.id3.cv3.top5
30	44	365	28	142	0.611111111111111	0.236559139784946	0.293609671848014	0.683657555610277	gbm.id4.cv3.top5
