trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
10	10	528	2	39	0.833333333333333	0.204081632653061	0.0708117443868739	0.861763573353869	gbm.id2.cv3
10	8	528	2	41	0.8	0.163265306122449	0.07426597582038	0.866923373122834	gbm.id3.cv3
10	6	529	1	43	0.857142857142857	0.122448979591837	0.075993091537133	0.861936850211781	gbm.id4.cv3
10	11	528	2	38	0.846153846153846	0.224489795918367	0.0690846286701209	0.855102040816326	gbm.id1.cv3.top5
10	9	528	2	40	0.818181818181818	0.183673469387755	0.072538860103627	0.850539083557952	gbm.id2.cv3.top5
10	7	530	0	42	1	0.142857142857143	0.072538860103627	0.86274547554871	gbm.id3.cv3.top5
10	9	530	0	40	1	0.183673469387755	0.0690846286701209	0.850866384289565	gbm.id4.cv3.top5
11	12	539	5	23	0.705882352941177	0.342857142857143	0.0483592400690847	0.875551470588235	gbm.id1.cv3
11	11	539	5	24	0.6875	0.314285714285714	0.0500863557858376	0.86827731092437	gbm.id2.cv3
11	10	539	5	25	0.666666666666667	0.285714285714286	0.0518134715025906	0.864679621848739	gbm.id3.cv3
11	8	538	6	27	0.571428571428571	0.228571428571429	0.0569948186528497	0.86016281512605	gbm.id4.cv3
11	14	538	6	21	0.7	0.4	0.0466321243523317	0.875105042016807	gbm.id1.cv3.top5
11	9	538	6	26	0.6	0.257142857142857	0.0552677029360967	0.86499474789916	gbm.id2.cv3.top5
11	11	538	6	24	0.647058823529412	0.314285714285714	0.0518134715025906	0.855672268907563	gbm.id3.cv3.top5
11	10	538	6	25	0.625	0.285714285714286	0.0535405872193437	0.852232142857143	gbm.id4.cv3.top5
12	11	534	10	24	0.523809523809524	0.314285714285714	0.0587219343696027	0.827626050420168	gbm.id1.cv3
12	12	535	9	23	0.571428571428571	0.342857142857143	0.0552677029360967	0.820798319327731	gbm.id2.cv3
12	12	536	8	23	0.6	0.342857142857143	0.0535405872193437	0.82171743697479	gbm.id3.cv3
12	8	537	7	27	0.533333333333333	0.228571428571429	0.0587219343696027	0.813524159663866	gbm.id4.cv3
12	12	534	10	23	0.545454545454545	0.342857142857143	0.0569948186528497	0.822321428571429	gbm.id1.cv3.top5
12	12	535	9	23	0.571428571428571	0.342857142857143	0.0552677029360967	0.809401260504202	gbm.id2.cv3.top5
12	11	535	9	24	0.55	0.314285714285714	0.0569948186528497	0.822925420168067	gbm.id3.cv3.top5
12	10	537	7	25	0.588235294117647	0.285714285714286	0.0552677029360967	0.822610294117647	gbm.id4.cv3.top5
13	13	526	8	32	0.619047619047619	0.288888888888889	0.0690846286701209	0.789138576779025	gbm.id1.cv3
13	13	529	5	32	0.722222222222222	0.288888888888889	0.0639032815198618	0.774635871826883	gbm.id2.cv3
13	10	530	4	35	0.714285714285714	0.222222222222222	0.0673575129533679	0.780337078651686	gbm.id3.cv3
13	9	531	3	36	0.75	0.2	0.0673575129533679	0.774615064502705	gbm.id4.cv3
13	13	528	6	32	0.684210526315789	0.288888888888889	0.0656303972366149	0.77555139409072	gbm.id1.cv3.top5
13	12	528	6	33	0.666666666666667	0.266666666666667	0.0673575129533679	0.761756138160632	gbm.id2.cv3.top5
13	12	528	6	33	0.666666666666667	0.266666666666667	0.0673575129533679	0.77511444028298	gbm.id3.cv3.top5
13	11	527	7	34	0.611111111111111	0.244444444444444	0.0708117443868739	0.779171868497711	gbm.id4.cv3.top5
14	13	533	8	25	0.619047619047619	0.342105263157895	0.0569948186528497	0.846580406654343	gbm.id1.cv3
14	14	535	6	24	0.7	0.368421052631579	0.0518134715025906	0.857695301099327	gbm.id2.cv3
14	14	534	7	24	0.666666666666667	0.368421052631579	0.0535405872193437	0.831257904465417	gbm.id3.cv3
14	12	535	6	26	0.666666666666667	0.315789473684211	0.0552677029360967	0.84188637026948	gbm.id4.cv3
14	14	534	7	24	0.666666666666667	0.368421052631579	0.0535405872193437	0.833471154781593	gbm.id1.cv3.top5
14	13	536	5	25	0.722222222222222	0.342105263157895	0.0518134715025906	0.851031228718745	gbm.id2.cv3.top5
