trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
7	42	427	30	39	0.583333333333333	0.518518518518518	0.128252788104089	0.844368803522707	gbm.id1.cv3
7	42	429	28	39	0.6	0.518518518518518	0.12453531598513	0.843747467379853	gbm.id2.cv3
7	43	430	27	38	0.614285714285714	0.530864197530864	0.120817843866171	0.84263986816868	gbm.id3.cv3
7	40	431	26	41	0.606060606060606	0.493827160493827	0.12453531598513	0.841802415106571	gbm.id4.cv3
7	38	426	31	43	0.550724637681159	0.469135802469136	0.137546468401487	0.793662371342897	C5.0.boost
7	18	440	17	63	0.514285714285714	0.222222222222222	0.148698884758364	0.774319907069727	flex.disc.anyl
8	45	394	41	58	0.523255813953488	0.436893203883495	0.184014869888476	0.808749023546479	lda.stats
8	29	400	35	74	0.453125	0.281553398058252	0.202602230483271	0.639482200647248	qda.stats
8	64	374	61	39	0.512	0.621359223300971	0.185873605947955	0.806182345720344	ridge.weight.stats
8	10	424	11	93	0.476190476190476	0.0970873786407767	0.193308550185874	0.81544470483205	ridge.stats
8	37	407	28	66	0.569230769230769	0.359223300970874	0.174721189591078	0.823479522374735	lasso.weight.stats
8	4	435	0	99	1	0.0388349514563107	0.184014869888476	0.81903805378864	lasso.stats
8	47	409	26	56	0.643835616438356	0.456310679611651	0.152416356877323	0.698270282334561	random.forest
8	48	403	32	55	0.6	0.466019417475728	0.161710037174721	0.696228099542462	random.forest.bag
8	25	416	19	78	0.568181818181818	0.242718446601942	0.180297397769517	0.791407209016851	gam
8	19	420	15	84	0.558823529411765	0.184466019417476	0.184014869888476	0.806226983595581	glm.boost
8	36	415	20	67	0.642857142857143	0.349514563106796	0.161710037174721	0.83432652605736	gam.boost
8	15	429	6	88	0.714285714285714	0.145631067961165	0.174721189591078	0.827452293270841	gbm.boost.depth2
8	19	424	11	84	0.633333333333333	0.184466019417476	0.176579925650558	0.830822452851245	gbm.boost.depth4
8	49	406	29	54	0.628205128205128	0.475728155339806	0.154275092936803	0.845307443365696	gbm.id1.cv3
8	49	408	27	54	0.644736842105263	0.475728155339806	0.150557620817844	0.844816426738088	gbm.id2.cv3
8	48	407	28	55	0.631578947368421	0.466019417475728	0.154275092936803	0.842629170851468	gbm.id3.cv3
8	48	408	27	55	0.64	0.466019417475728	0.152416356877323	0.840843655841982	gbm.id4.cv3
8	51	402	33	52	0.607142857142857	0.495145631067961	0.157992565055762	0.762269835955809	C5.0.boost
8	23	416	19	80	0.547619047619048	0.223300970873786	0.184014869888476	0.808749023546479	flex.disc.anyl
9	29	409	37	63	0.439393939393939	0.315217391304348	0.185873605947955	0.762209982452717	lda.stats
9	37	391	55	55	0.402173913043478	0.402173913043478	0.204460966542751	0.663457789042698	qda.stats
9	41	389	57	51	0.418367346938776	0.445652173913043	0.200743494423792	0.741055761356989	ridge.weight.stats
9	6	442	4	86	0.6	0.0652173913043478	0.16728624535316	0.760723337882628	ridge.stats
9	33	405	41	59	0.445945945945946	0.358695652173913	0.185873605947955	0.789603236498343	lasso.weight.stats
9	19	436	10	73	0.655172413793103	0.206521739130435	0.154275092936803	0.776662117371805	lasso.stats
9	27	425	21	65	0.5625	0.293478260869565	0.159851301115242	0.623196529537922	random.forest
9	34	424	22	58	0.607142857142857	0.369565217391304	0.148698884758364	0.660118931565607	random.forest.bag
9	19	431	15	73	0.558823529411765	0.206521739130435	0.163568773234201	0.726164944433615	gam
9	19	435	11	73	0.633333333333333	0.206521739130435	0.156133828996282	0.764062195359716	glm.boost
9	23	434	12	69	0.657142857142857	0.25	0.150557620817844	0.804567167089098	gam.boost
9	16	439	7	76	0.695652173913043	0.173913043478261	0.154275092936803	0.807187073503608	gbm.boost.depth2
9	17	438	8	75	0.68	0.184782608695652	0.154275092936803	0.807284558393448	gbm.boost.depth4
9	33	425	21	59	0.611111111111111	0.358695652173913	0.148698884758364	0.810684343926689	gbm.id1.cv3
9	33	427	19	59	0.634615384615385	0.358695652173913	0.144981412639405	0.809685123805808	gbm.id2.cv3
9	32	425	21	60	0.60377358490566	0.347826086956522	0.150557620817844	0.811244882043282	gbm.id3.cv3
9	31	425	21	61	0.596153846153846	0.33695652173913	0.152416356877323	0.81161045038019	gbm.id4.cv3
9	29	426	20	63	0.591836734693878	0.315217391304348	0.154275092936803	0.720035581984792	C5.0.boost
9	18	432	14	74	0.5625	0.195652173913043	0.163568773234201	0.762209982452717	flex.disc.anyl
10	38	405	29	66	0.567164179104478	0.365384615384615	0.176579925650558	0.784252038284293	lda.stats
10	29	404	30	75	0.491525423728814	0.278846153846154	0.195167286245353	0.676112194257355	qda.stats
10	49	372	62	55	0.441441441441441	0.471153846153846	0.217472118959108	0.777738390641615	ridge.weight.stats
10	5	432	2	99	0.714285714285714	0.0480769230769231	0.187732342007435	0.791607585962423	ridge.stats
10	36	410	24	68	0.6	0.346153846153846	0.171003717472119	0.819811237149944	lasso.weight.stats
10	3	434	0	101	1	0.0288461538461538	0.187732342007435	0.818902871322224	lasso.stats
10	30	422	12	74	0.714285714285714	0.288461538461538	0.159851301115242	0.630405884438142	random.forest
